"GeneName","GeneID","Accession","RNAFeatureCount","ProteinFeatureCount","RNABaseMean","RNA_log2FC","RNA_pvalue","RNA_padj","ProteinAveExpr","Protein_log2FC","Protein_pvalue","Protein_padj","RNAEffect","ProteinEffect","RNAEvidence","ProteinEvidence","Evidence","NineQuadrant","NineCell","LabelScore"
"Pdia4","ENSMUSG00000025823","P08003","1","1",1370.72995460177,0.000977528061599354,0.923364259831482,0.99955764995295,17.4669476361986,0.0352010398329767,0.636616979876356,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.196313934725841
"Mtmr9","ENSMUSG00000035078","Q9Z2D0","1","1",1204.53483044583,0.0830803148730925,0.0698019676783251,0.80236820890312,18.3848499268923,-0.0183285747925979,0.793340589376967,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.196166612585902
"Mycbp2","ENSMUSG00000033004","Q7TPH6","1","1",4800.91088917381,0.0204098964847323,0.47442445825258,0.999163298615518,17.919252848741,-0.0616960338533481,0.63708594871222,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.196165500317841
"Fggy","ENSMUSG00000028573","A2AJL3","1","1",144.050203972622,0.00218042308496981,0.925899636008007,0.99955764995295,12.2974910212171,-0.0756511888390001,0.636912183570355,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.196112596050109
"Usp47","ENSMUSG00000059263","Q8BY87","1","1",1843.09564365706,0.0109726376099617,0.752739414615266,0.999163298615518,16.4098515662494,-0.0388734429252757,0.637494862977229,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195886837382813
"Sco2","ENSMUSG00000091780","Q8VCL2","1","1",241.885364649622,-0.0161755874879217,0.530558593220867,0.999163298615518,16.1884723547797,0.0964625728386537,0.637604911614179,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195811873028118
"Sri","ENSMUSG00000003161","Q6P069","1","1",994.263849047219,-0.04126437640562,0.253439497888844,0.999163298615518,18.7107927825211,0.0345198683077257,0.63776295551205,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195704237270837
"Wasl","ENSMUSG00000029684","Q91YD9","1","1",3038.08152041091,-0.00482280763841015,0.854712324919215,0.999163298615518,17.7010122811522,-0.0360659650160997,0.63778294481384,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195690625462022
"Snap23","ENSMUSG00000027287","O09044","1","1",179.955716951063,-0.0402640711528377,0.146291092285606,0.970176540791408,10.2633867700589,-0.0958131304271745,0.65686818726382,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195671001883599
"Rpa2","ENSMUSG00000028884","Q62193","1","1",193.126712939444,-0.0134025326341143,0.596992147203584,0.999163298615518,17.3686112775372,0.0554462760472774,0.638105239189041,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195471216467675
"Map3k12","ENSMUSG00000023050","Q60700","1","1",2014.23355334526,0.0158373524437157,0.62929374307724,0.999163298615518,14.375504904629,0.118024160566074,0.638105565726651,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195470994226206
"Dph6","ENSMUSG00000057147","Q9CQ28","1","1",269.953209159541,0.00952736327799346,0.737438237827118,0.999163298615518,13.2514044981725,0.0822116452767769,0.638117959286333,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195462559254627
"Ipcef1","ENSMUSG00000064065","Q5DU31","1","1",2058.6336755524,0.0341309430859894,0.0590658246666474,0.765175929974056,16.8081790384531,0.0319764222976993,0.833336510437934,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195418290259077
"Specc1l","ENSMUSG00000033444","Q2KN98","1","1",999.156907285431,-0.0284123512226119,0.404296270182452,0.999163298615518,15.7881264629663,0.0478877885808675,0.638591697215704,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195140259228166
"Itih2","ENSMUSG00000037254","Q61703","1","1",99.3215518717962,0.00568040060050111,0.602224503318891,0.999163298615518,12.3607005694158,0.173181395282498,0.638629340580572,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.195114659421768
"Vcpip1","ENSMUSG00000045210","Q8CDG3","1","1",1623.10878247709,0.0810988095054759,0.0668022961235251,0.791405605082152,17.4360516293174,-0.0155681448407528,0.806368580711693,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.19506728058314
"Map1s","ENSMUSG00000019261","Q8C052","1","1",938.359946303025,0.00526652543281345,0.878121445264371,0.99955764995295,16.6100361432282,-0.0422410980362997,0.638634764393185,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.19493959680932
"Slc25a5","ENSMUSG00000016319","P51881","1","1",3896.66908223528,0.0225280895876622,0.5127208450028,0.999163298615518,22.891503084557,-0.0589894246609255,0.639093966086598,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194798809657958
"Phka2","ENSMUSG00000031295","Q8BWJ3","1","1",340.616946766525,0.0649811385322959,0.0669270023440194,0.791405605082152,15.1512782189052,0.0309740055455272,0.807148140725041,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194647627493767
"Rer1","ENSMUSG00000029048","Q9CQU3","1","1",1022.72900951036,-0.0222838084026326,0.519420992854015,0.999163298615518,16.4701868952992,0.0443837001632481,0.639326897930291,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194640550326713
"Tulp4","ENSMUSG00000034377","Q9JIL5","1","1",3374.26860513466,-0.0405436657613781,0.289580112403858,0.999163298615518,8.07241176382447,-0.15170018170825,0.639427942331669,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194571916332681
"Glmn","ENSMUSG00000029276","Q8BZM1","1","1",159.106114342498,0.0484847570895536,0.0722186794773487,0.814032428706364,14.9028647021663,-0.0265732374636265,0.784890738253821,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194549089306393
"Atp6ap1","ENSMUSG00000019087","Q9R1Q9","1","1",5953.56151961965,0.0699180737043386,0.108389650692591,0.902912017461235,20.5335375694061,0.0363529698310501,0.707913270866483,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194374512733448
"Clint1","ENSMUSG00000006169","Q99KN9","1","1",1184.35570216048,-0.0145203224118189,0.661811365858767,0.999163298615518,17.4883796816434,0.0316223513042999,0.639719888781669,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194373673828783
"Dhrs7b","ENSMUSG00000042569","Q99J47","1","1",372.727135504371,-0.00363204917538183,0.917114631401792,0.99955764995295,16.765301850727,0.0352239142539723,0.639592827712036,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.19428856769185
"Ccnt2","ENSMUSG00000026349","Q7TQK0","1","1",967.081012694162,0.0200107630248192,0.39071621058577,0.999163298615518,14.4774224665029,-0.122240067350623,0.639982496263787,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194195430850847
"Pikfyve","ENSMUSG00000025949","Q9Z1T6","1","1",1032.15288782086,0.0612634453482664,0.114731380085118,0.915548887906997,19.2619425548221,-0.0323515002336734,0.698511328204437,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.194145006819582
"Icam2","ENSMUSG00000001029","P35330","1","1",45.4787304382151,-0.00423753396224133,0.757374411424196,0.999163298615518,9.3372234885275,0.0904589526942505,0.640167435947564,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.19406994822934
"Fbxl4","ENSMUSG00000040410","Q8BH70","1","1",217.977842090314,-0.00247454157456157,0.914115812279929,0.99955764995295,9.1489564025722,0.117703634195205,0.640095449535608,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193947412897253
"Aagab","ENSMUSG00000037257","Q8R2R3","1","1",962.510191048994,-0.0126786587069122,0.590587725720478,0.999163298615518,14.4864533190327,0.0626481386851463,0.640407206145987,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193907316748294
"Mospd2","ENSMUSG00000061778","Q9CWP6","1","1",196.012496546784,-0.0120883801056583,0.587519285902754,0.999163298615518,13.5420321374978,0.0573605368510268,0.640530355427562,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193823810642755
"Acox3","ENSMUSG00000029098","Q9EPL9","1","1",454.004591106428,0.0137989950270015,0.566371931200698,0.999163298615518,15.6244075199951,0.0473238220101813,0.640619731394419,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193763215885461
"Rhoa","ENSMUSG00000007815","Q9QUI0","1","1",3336.3113112636,-0.0557221314878749,0.157079911074312,0.983376415383777,20.8485103925008,0.0617657000710281,0.651064655213314,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193656092588889
"Anapc5","ENSMUSG00000029472","Q8BTZ4","1","1",2618.24100292636,-0.00745427821653034,0.826800495257045,0.999163298615518,16.8567417102089,-0.0498478671179718,0.64081894235872,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193628186055319
"Tbca","ENSMUSG00000042043","P48428","1","1",650.374445463217,-0.0884371994068887,0.0481843538050953,0.718990667146223,18.0035624422407,-0.0115474152434771,0.890553129076477,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193616913001631
"Opalin","ENSMUSG00000050121","Q7M750","1","1",194.750831987668,0.00331851834696418,0.800860178503292,0.999163298615518,18.5347708756976,0.234140812817266,0.640931165394836,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193552137151312
"Anxa4","ENSMUSG00000029994","P97429","1","1",61.7803092807806,0.0242081072189417,0.167328251894913,0.991112286836652,15.0068601552327,0.0632828994920551,0.646195766449266,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193513031461716
"Erp29","ENSMUSG00000029616","P57759","1","1",1206.61090865235,-0.0819369765862483,0.0637638592804926,0.778098140714275,18.532922310631,0.0297795466931987,0.823508702764215,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193297429327241
"Amn1","ENSMUSG00000068250","B8JKV0","1","1",199.066378992081,0.0777852015806954,0.0375814756378236,0.644082178902118,13.5336712793591,-0.00200732312872454,0.995276584711248,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193114930365919
"Pik3r4","ENSMUSG00000032571","Q8VD65","1","1",741.879577412132,0.0484265233395942,0.137760904168553,0.956675416839864,16.1712684463168,-0.0376611839905507,0.670094634882017,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.193099244951946
"Fsd1","ENSMUSG00000011589","Q7TPM6","1","1",561.318119040709,0.0341765663834959,0.359130596320496,0.999163298615518,17.536874897834,0.0337712326344004,0.641818532636599,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192951273617944
"Cit","ENSMUSG00000029516","P49025","1","1",2261.65514918392,0.00947111352486445,0.663353027055122,0.999163298615518,20.5008486097475,-0.0303918284092006,0.642078837801073,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.19277517060427
"Pef1","ENSMUSG00000028779","Q8BFY6","1","1",827.35090112348,0.015888248682965,0.623343388964813,0.999163298615518,19.0927556697868,0.0346376045278021,0.642162321312112,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192718707021916
"Aqp1","ENSMUSG00000004655","Q02013","1","1",53.1619204087888,0.0019040074990068,0.589630070000227,0.999163298615518,14.0627259652089,0.225468139036977,0.642455756631727,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192520301994759
"Hykk","ENSMUSG00000035878","Q5U5V2","1","1",58.2490652103223,-0.0204902615204999,0.176161530289204,0.999163298615518,12.9461611349668,-0.1446722145444,0.642519123804811,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192477468451402
"Tom1","ENSMUSG00000042870","O88746","1","1",573.871658123594,0.00586351099708254,0.845574054151132,0.999163298615518,20.9488276401181,0.0291312789925513,0.642608775236466,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192416875070534
"Cav2","ENSMUSG00000000058","Q9WVC3","1","1",480.216956419336,0.000210154324763828,0.995219289760077,0.99955764995295,14.1337392194731,0.0815755891403249,0.642373116496771,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192404795387452
"Kpna4","ENSMUSG00000027782","O35343","1","1",1878.81689280996,0.0188936728128365,0.533904960748344,0.999163298615518,17.5051378100484,-0.0526853536509257,0.642663804206687,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192379686417312
"Prkcq","ENSMUSG00000026778","Q02111","1","1",228.098088128504,-0.00884814830267716,0.616082836960229,0.999163298615518,5.92152576497669,0.188262112998359,0.642882842845256,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192231691362923
"Syap1","ENSMUSG00000031357","Q9D5V6","1","1",479.778342841865,-0.000361287306054694,0.989039640796544,0.99955764995295,14.9363454693553,0.0540178879373734,0.642684917752863,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192194044489019
"Ube4a","ENSMUSG00000059890","E9Q735","1","1",1232.97303894549,0.0522024919894047,0.178138820524106,0.999163298615518,18.1341946253131,0.0345251457816218,0.642996385339551,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192154995390578
"Pds5a","ENSMUSG00000029202","Q6A026","1","1",1220.62201814838,0.0286259260807708,0.378171267253277,0.999163298615518,15.3818163851546,0.0743513946551495,0.643095247427241,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192088226805597
"Slc8a3","ENSMUSG00000079055","S4R2P9","1","1",536.574612956326,0.0179676507701026,0.27337837506489,0.999163298615518,13.3842970085935,0.0675664767039486,0.64319026773117,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.192024062522856
"Tm9sf1","ENSMUSG00000002320","Q9DBU0","1","1",522.315785125487,-0.00837609832351209,0.784225780967755,0.999163298615518,11.4405354858497,0.0859799414572251,0.64328104626168,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.191962771432239
"Stt3a","ENSMUSG00000032116","P46978","1","1",907.143143519563,0.0442452235876008,0.229734138655114,0.999163298615518,16.6069852568723,0.0446354601027821,0.643301702075838,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.191948826419964
"Polr1c","ENSMUSG00000067148","P52432","1","1",408.543679166642,-0.0320768968049377,0.327664348989701,0.999163298615518,11.3686009307887,-0.0913719728907498,0.64376830523274,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.19163393572403
"Pmm1","ENSMUSG00000022474","O35621","1","1",2357.45959292042,-0.0916235736510382,0.0506670527684717,0.731164131995488,17.9524509880233,0.0144755163634755,0.880017721388905,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.191493703652624
"Scaf1","ENSMUSG00000038406","Q5U4C3","1","1",3183.24218621662,-0.0545193382689721,0.171996223876814,0.996810927200117,10.0877516791717,0.181647443029307,0.64554880653778,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.191458127296427
"Adprh","ENSMUSG00000002844","P54923","1","1",1642.37555536921,0.013163321370027,0.686110865003578,0.999163298615518,17.8929146880159,-0.043120658017255,0.64417141269936,0.999906683574988,"Stable","Stable",FALSE,FALSE,"Neither","Stable in both","RNA stable / Protein stable",0.191362079282853
